TIMESTAMP_START,TIMESTAMP_END,AIR_CP,AIR_DENSITY,AIR_MV,AIR_RHO_CP,AOA_METHOD,AXES_ROTATION_METHOD,BADM_HEIGHTC,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_NONE,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_NONE,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_NONE,BADM_INST_AVERAGING_INT,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_NONE,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_NONE,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_NONE,BADM_INST_HEIGHT_SA,BADM_INST_MODEL_GA_CH4,BADM_INST_MODEL_GA_CO2,BADM_INST_MODEL_GA_H2O,BADM_INST_MODEL_GA_NONE,BADM_INST_MODEL_SA,BADM_INST_SAMPLING_INT,BADM_INST_SA_GILL_ALIGN,BADM_INST_SA_WIND_FORMAT,BADM_LOCATION_ELEV,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_SA_OFFSET_NORTH,BOWEN,BURBA_METHOD,CH4,CH4_ABSLIM_NREX,CH4_DIAG_NREX,CH4_KID,CH4_LGD,CH4_MEAS_KUR,CH4_MEAS_MEDIAN,CH4_MEAS_NONE_MEAS_COV,CH4_MEAS_P25,CH4_MEAS_P75,CH4_MEAS_SIGMA,CH4_MEAS_SKW,CH4_MEAS_TYPE,CH4_MIXING_RATIO,CH4_MOLAR_DENSITY,CH4_NR,CH4_NUM_SPIKES,CH4_SPIKE_NREX,CH4_TLAG_ACTUAL,CH4_TLAG_MAX,CH4_TLAG_MIN,CH4_TLAG_NOMINAL,CH4_TLAG_USED,CH4_VM97_TEST,CH4_ZCD,CO2,CO2_ABSLIM_NREX,CO2_DIAG_NREX,CO2_KID,CO2_LGD,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_KUR,CO2_MEAS_MEDIAN,CO2_MEAS_NONE_MEAS_COV,CO2_MEAS_P25,CO2_MEAS_P75,CO2_MEAS_SIGMA,CO2_MEAS_SKW,CO2_MEAS_TYPE,CO2_MIXING_RATIO,CO2_MOLAR_DENSITY,CO2_NR,CO2_NUM_SPIKES,CO2_SPIKE_NREX,CO2_TLAG_ACTUAL,CO2_TLAG_MAX,CO2_TLAG_MIN,CO2_TLAG_NOMINAL,CO2_TLAG_USED,CO2_VM97_TEST,CO2_ZCD,CUSTOM_AGC_MEAN,CUSTOM_AIR_P_MEAN,CUSTOM_AIR_T_MEAN,CUSTOM_COOLER_V_MEAN,CUSTOM_DATA_SIZE_IRGA75_MEAN,CUSTOM_FILTER_NR,CUSTOM_FILTER_NREX,CUSTOM_GA_DIAG_CODE_IRGA75_MEAN,CUSTOM_GA_DIAG_VALUE_IRGA75_MEAN,CUSTOM_STATUS_CODE_IRGA75_MEAN,DENTRENDING_TIME_CONSTANT,DETRENDING_METHOD,DISPLACEMENT_HEIGHT,DOY_END,DOY_START,DRYAIR_DENSITY,DRYAIR_MV,DRYAIR_PARTIAL_PRESSURE,ET,ET_CORRDIFF,ET_RANDUNC_HF,ET_SCF,ET_SSITC_TEST,ET_STAGE1,ET_STAGE2,ET_UNCORR,EXPECT_NR,FC,FCH4,FCH4_CORRDIFF,FCH4_NR,FCH4_NSR,FCH4_RANDUNC_HF,FCH4_SCF,FCH4_SS,FCH4_SSITC_TEST,FCH4_SS_TEST,FCH4_STAGE1,FCH4_STAGE2,FCH4_UNCORR,FCH4_VADV,FC_CORRDIFF,FC_NR,FC_NSR,FC_RANDUNC_HF,FC_SCF,FC_SS,FC_SSITC_TEST,FC_SS_TEST,FC_STAGE1,FC_STAGE2,FC_UNCORR,FC_VADV,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,FETCH_OFFSET,FH2O,FH2O_CELL_CH4,FH2O_CELL_CO2,FH2O_CELL_NONE,FH2O_CORRDIFF,FH2O_NSR,FH2O_RANDUNC_HF,FH2O_SCF,FH2O_SS,FH2O_SSITC_TEST,FH2O_SS_TEST,FH2O_STAGE1,FH2O_STAGE2,FH2O_UNCORR,FH2O_VADV,FILENAME_HF,FILE_NR,FILE_TIME_DURATION,FNONE,FNONE_CORRDIFF,FNONE_NR,FNONE_NSR,FNONE_RANDUNC_HF,FNONE_SCF,FNONE_SS,FNONE_SSITC_TEST,FNONE_SS_TEST,FNONE_STAGE1,FNONE_STAGE2,FNONE_UNCORR,FNONE_VADV,FOOTPRINT_MODEL,H,H2O,H2O_ABSLIM_NREX,H2O_DIAG_NREX,H2O_KID,H2O_LGD,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_KUR,H2O_MEAS_MEDIAN,H2O_MEAS_NONE_MEAS_COV,H2O_MEAS_P25,H2O_MEAS_P75,H2O_MEAS_SIGMA,H2O_MEAS_SKW,H2O_MEAS_TYPE,H2O_MIXING_RATIO,H2O_MOLAR_DENSITY,H2O_NR,H2O_NUM_SPIKES,H2O_SPIKE_NREX,H2O_TLAG_ACTUAL,H2O_TLAG_MAX,H2O_TLAG_MIN,H2O_TLAG_NOMINAL,H2O_TLAG_USED,H2O_VM97_TEST,H2O_ZCD,HPATH_GA_CH4,HPATH_GA_CO2,HPATH_GA_H2O,HPATH_GA_NONE,HPATH_SA,H_BU_BOT,H_BU_SPAR,H_BU_TOP,H_CELL_CH4,H_CELL_CO2,H_CELL_H2O,H_CELL_NONE,H_CORRDIFF,H_NR,H_NSR,H_RANDUNC_HF,H_SCF,H_SS,H_SSITC_TEST,H_SS_TEST,H_STAGE1,H_STAGE2,H_UNCORR,INST_LI7200_AGC_OR_RSSI,INST_LI7200_AUX_IN,INST_LI7200_CHOPPER,INST_LI7200_DELTA_P,INST_LI7200_DETECTOR,INST_LI7200_HEAD_DETECT,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7200_T_IN,INST_LI7200_T_OUT,INST_LI7500_AGC_OR_RSSI,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BAD_TEMP,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_BOX_CONNECTED,INST_LI7700_CALIBRATING,INST_LI7700_LASER_T_UNREG,INST_LI7700_MOTOR_FAILURE,INST_LI7700_MOTOR_SPINNING,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_PUMP_ON,INST_LI7700_RE_UNLOCKED,INST_LI7700_RSSI,INST_LI7700_TOP_HEATER_ON,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,LE,LE_CORRDIFF,LE_NR,LE_RANDUNC_HF,LE_SCF,LE_SSITC_TEST,LE_STAGE1,LE_STAGE2,LE_UNCORR,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,LW_IN_1_1_1,MANUFACTURER_GA_CH4,MANUFACTURER_GA_CO2,MANUFACTURER_GA_H2O,MANUFACTURER_GA_NONE,MANUFACTURER_SA,MO_LENGTH,MO_LENGTH_UNCORR,MV_AIR_CELL_CH4,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_NONE,NIGHT,NONE,NONE_ABSLIM_NREX,NONE_DIAG_NREX,NONE_KID,NONE_LGD,NONE_MEAS_KUR,NONE_MEAS_MEDIAN,NONE_MEAS_P25,NONE_MEAS_P75,NONE_MEAS_SIGMA,NONE_MEAS_SKW,NONE_MEAS_TYPE,NONE_MIXING_RATIO,NONE_MOLAR_DENSITY,NONE_NR,NONE_NUM_SPIKES,NONE_SPIKE_NREX,NONE_TLAG_ACTUAL,NONE_TLAG_MAX,NONE_TLAG_MIN,NONE_TLAG_NOMINAL,NONE_TLAG_USED,NONE_VM97_TEST,NONE_ZCD,NUM_BIOMET_VARS,NUM_CUSTOM_VARS,PA_1_1_1,PA_CELL,PA_EP,PPFD_IN_1_1_1,RESPONSE_TIME_GA_CH4,RESPONSE_TIME_GA_CO2,RESPONSE_TIME_GA_H2O,RESPONSE_TIME_GA_NONE,RESPONSE_TIME_SA,RH_1_1_1,RH_EP,ROT_PITCH,ROT_ROLL,ROT_YAW,ROUGHNESS_LENGTH,SCH4_SINGLE,SC_SINGLE,SET_SINGLE,SH2O_SINGLE,SH_SINGLE,SLE_SINGLE,SNONE_SINGLE,SONIC_DIAG_NREX,SONIC_NR,SPECIFIC_HEAT_EVAP,SPECIFIC_HUMIDITY,SPECTRAL_CORRECTION_METHOD,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,SW_IN_1_1_1,SW_IN_POT,TAU,TAU_CORRDIFF,TAU_NR,TAU_NSR,TAU_RANDUNC_HF,TAU_SCF,TAU_SS,TAU_SSITC_TEST,TAU_SS_TEST,TAU_STAGE1,TAU_STAGE2,TAU_UNCORR,TA_1_1_1,TA_EP,TDEW,TIMELAG_DETECTION_METHOD,TKE,TSTAR,T_CELL,T_SONIC,T_SONIC_ABSLIM_NREX,T_SONIC_ITC,T_SONIC_ITC_TEST,T_SONIC_KID,T_SONIC_KUR,T_SONIC_LGD,T_SONIC_MEDIAN,T_SONIC_NR,T_SONIC_NUM_SPIKES,T_SONIC_P25,T_SONIC_P75,T_SONIC_SIGMA,T_SONIC_SKW,T_SONIC_SPIKE_NREX,T_SONIC_VM97_TEST,T_SONIC_ZCD,U,USTAR,USTAR_UNCORR,U_ABSLIM_NREX,U_ITC,U_ITC_TEST,U_KID,U_KUR,U_LGD,U_MEDIAN,U_NUM_SPIKES,U_P25,U_P75,U_SIGMA,U_SKW,U_SPIKE_NREX,U_UNROT,U_VM97_TEST,U_ZCD,V,VAPOR_DENSITY,VAPOR_DRYAIR_RATIO,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,VM97_AOA_HF,VM97_NSHW_HF,VM97_TLAG_HF,VM97_TLAG_SF,VPATH_GA_CH4,VPATH_GA_CO2,VPATH_GA_H2O,VPATH_GA_NONE,VPATH_SA,VPD_EP,V_ABSLIM_NREX,V_KID,V_KUR,V_LGD,V_MEDIAN,V_NUM_SPIKES,V_P25,V_P75,V_SIGMA,V_SKW,V_SPIKE_NREX,V_UNROT,V_VM97_TEST,V_ZCD,W,WBOOST_APPLIED,WD,WD_FILTER_NR,WD_FILTER_NREX,WD_SIGMA,WPL_APPLIED,WS,WS_MAX,W_ABSLIM_NREX,W_CH4_MEAS_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_ITC,W_ITC_TEST,W_KID,W_KUR,W_LGD,W_MEDIAN,W_NONE_MEAS_COV,W_NUM_SPIKES,W_P25,W_P75,W_SIGMA,W_SKW,W_SPIKE_NREX,W_T_SONIC_COV,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N0004,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N1626,W_UNROT,W_U_COV,W_VM97_TEST,W_ZCD,ZL,ZL_UNCORR
202303121000,202303121030,1010.44,1.12412,0.0256732,1135.86,0.0,1.0,0.4,-9999.0,-9999.0,-17.5,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,28.8,-9999.0,30.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,-9999.0,982.0,47.1158,8.53778,0.0,0.238325,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,1155.73,-9999.0,-9999.0,-9999.0,-9999.0,19.1833,-9999.0,17.8099,26.1187,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35872.0,8.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,800011100.0,-9999.0,77.9976,-9999.0,-9999.0,1.24889,16.0,36000.0,0.0,252.48,-9999.0,0.0,0.0,0.0,0.27,71.4374,71.4166,1.1174,0.0259215,89.4193,-0.123799,0.0108903,0.0736731,1.35818,0.0,-0.121056,-0.124042,-0.0891313,36000.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35872.0,-9999.0,-9999.0,-9999.0,925.0,-9999.0,8.0,-9999.0,-9999.0,-9999.0,-9999.0,8.84215,22.0182,33.5791,47.0952,56.361,70.5572,25.7588,-3.90899,-1.91047,-9999.0,-9999.0,-9999.0,0.0108903,2.41295,1.13693,1.35818,0.0,0.0,1.0,-1.86815,-1.91423,-1.37548,-3.84552e-13,-9999.0,36000.0,360.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-20.4032,9.57408,0.0,0.0,1325.13,15.15,-9999.0,5.0002,226.259,-9999.0,203.719,245.926,88.5156,0.634399,2.0,9.66662,372.921,35175.0,19.0,24.0,0.55,5.0,-0.974,0.1,0.55,800010011.0,297.0,-9999.0,-9999.0,0.95,-9999.0,11.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0141993,36000.0,1.26096,4.58702,1.02361,10.0,0.0,1.0,-23.5597,-19.9327,-23.5597,9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,78.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-85.6111,0.0108903,35175.0,50.9475,1.35818,0.0,-83.7146,-85.7793,-61.6374,-9999.0,-9999.0,-9999.0,341.866,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,75.6689,64.4721,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.0,5.0,-9999.0,90.284,90.284,358.64,-9999.0,-9999.0,0.1,-9999.0,0.02,95.0484,95.0484,4.57914,-9999.0,321.634,0.06,-9999.0,-9999.0,0.000311943,0.00481393,-0.245288,0.215719,-9999.0,0.0,36000.0,2486760.0,0.00597804,2.0,-9999.0,-9999.0,-9999.0,154.868,753.67,-0.080166,0.0583245,36000.0,1.36645,0.00836317,1.01092,0.0,0.0,1.0,-0.080166,-0.080166,-0.0793001,3.66382,5.64235,4.8769,2.0,0.69543,-0.0672643,5.64235,5.18469,0.0,32.0,3.0,15.3716,2.73446,0.0,5.17001,36000.0,4.0,4.95999,5.42999,0.336819,0.0337808,6.0,800000001.0,5832.0,2.49521,0.267048,0.265602,0.0,6.0,1.0,7.75634,3.13348,0.0,2.4949,19.0,1.95135,3.02356,0.812383,0.0879254,34.0,1.95015,800000000.0,35.0,4.69522e-14,0.00672003,0.006014,8.64617,9.0966,80.0,80.0,80100.0,80100.0,-9999.0,-9999.0,12.7,-9999.0,12.5,0.450426,0.0,8.08134,4.51042,0.0,0.022928,11.0,-0.3998,0.47993,0.753518,-0.521794,17.0,-1.5438,800000000.0,191.0,-1.03119e-15,0.0,218.18,36000.0,0.0,17.1873,1.0,2.49521,6.19166,0.0,-9999.0,-9999.0,-1.37548,4.0,1.0,10.1722,6.3677,0.0,0.031158,-9999.0,5.0,-0.186443,0.224994,0.403862,-0.536405,6.0,-0.0207417,-0.0215578,-0.00159642,-0.00371479,-0.00661914,-0.010116,-0.0135222,-0.0162713,-0.0183656,-0.0199093,-0.0209291,0.199208,-0.0442738,800000100.0,35.0,0.0294705,0.0345886
202303121030,202303121100,1010.51,1.1226,0.0257069,1134.4,0.0,1.0,0.4,-9999.0,-9999.0,-17.5,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,28.8,-9999.0,30.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,-9999.0,982.0,47.1158,8.53778,0.0,-0.169482,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,3740.57,-9999.0,-9999.0,-9999.0,-9999.0,16.8017,-9999.0,16.7723,16.8504,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35872.0,13.0,23.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,800010000.0,-9999.0,74.8035,-9999.0,-9999.0,1.25773,16.0,36000.0,0.0,251.969,-9999.0,0.0,0.0,0.0,0.27,71.4582,71.4374,1.11583,0.025958,89.426,0.308896,0.0255019,0.101489,1.45627,1.0,0.308694,0.309626,0.211976,36000.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35872.0,-9999.0,-9999.0,-9999.0,3777980.0,-9999.0,9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.76692,-9999.0,-9999.0,-9999.0,0.0255019,0.0095263,1.56618,1.45627,39.0,1.0,3.0,4.76378,4.77818,3.27123,-1.21281e-12,-9999.0,36000.0,360.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-36.1893,9.66885,0.0,0.0,225.446,98.95,-9999.0,33.1604,258.974,-9999.0,252.735,373.069,155.169,4.8787,2.0,9.76325,376.119,32774.0,29.0,45.0,0.1,5.0,-0.974,0.1,0.1,800011111.0,401.0,-9999.0,-9999.0,0.95,-9999.0,11.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0264125,36000.0,1.07282,2.85245,1.02834,1.0,0.0,1.0,-26.7957,-35.192,-26.7957,9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,75.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,213.528,0.0255019,32774.0,70.1552,1.45627,1.0,213.388,214.033,146.531,-9999.0,-9999.0,-9999.0,345.301,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,16.0171,21.206,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.0,5.0,-9999.0,90.2993,90.2993,365.108,-9999.0,-9999.0,0.1,-9999.0,0.02,93.2963,93.2963,4.39625,-9999.0,328.247,0.06,-9999.0,-9999.0,0.000331793,0.00512026,0.651228,0.229356,-9999.0,0.0,36000.0,2485780.0,0.00603744,2.0,-9999.0,-9999.0,-9999.0,154.27,808.325,-0.0416606,0.0580461,36000.0,1.31719,0.00543052,1.01335,3.0,0.0,1.0,-0.0416606,-0.0416606,-0.0411119,3.96423,6.05568,5.02058,2.0,0.464679,-0.165601,6.05568,5.94662,0.0,3.0,1.0,18.2038,2.65046,0.0,5.95001,36000.0,14.0,5.73,6.17001,0.291874,-0.0763309,32.0,800000000.0,6794.0,2.11376,0.192642,0.191369,0.0,14.0,1.0,11.3713,4.36277,0.0,1.98172,37.0,1.64443,2.45635,0.658433,1.03005,66.0,1.7921,800000000.0,63.0,9.60744e-14,0.00677766,0.00607411,8.73324,9.36076,80.0,80.0,81000.0,81000.0,-9999.0,-9999.0,12.7,-9999.0,12.5,0.627515,0.0,12.2975,4.19975,0.0,0.0598003,47.0,-0.33276,0.381421,0.632174,-0.380566,73.0,-1.10911,800000000.0,390.0,-3.22453e-15,0.0,211.26,36000.0,0.0,16.3577,1.0,2.11376,6.04336,0.0,-9999.0,-9999.0,3.27123,6.0,1.0,14.1825,7.25343,0.0,0.0219751,-9999.0,20.0,-0.129515,0.154718,0.310129,-0.607989,33.0,-0.023621,-0.0233798,-0.00325531,-0.00496949,-0.00743368,-0.0105979,-0.0140467,-0.0171823,-0.0197231,-0.0215964,-0.0227842,0.162028,-0.0356019,800000101.0,63.0,0.139226,0.105159
