"TOA5","CH-OE2_iDL_BOX1_0_1","CR1000X","15913","CR1000X.Std.05.00","CPU:CH-OE2_iDL_BOX1_0_1.cr1x","16486","iDL_BOX1_1min"
"TIMESTAMP","RECORD","DNTP_iDL_BOX1_0_1","BV_iDL_BOX1_0_1_Avg","BV_iDL_INT_BOX1_0_1_Avg","T_iDL_BOX1_0_1_Avg","SDP_CF1_0x05_1_Avg","SDP_CF1_0x15_1_Avg","SDP_CF1_0x30_1_Avg","SDP_CF1_0x50_1_Avg","TS_CF1_0x05_1_Avg","TS_CF1_0x15_1_Avg","TS_CF1_0x30_1_Avg","TS_CF1_0x50_1_Avg","SWC_CF1_0x05_1_Avg","SWC_CF1_0x15_1_Avg","SWC_CF1_0x30_1_Avg","SWC_CF1_0x50_1_Avg","PA_CF1_1_1_Avg","TS_CF2_0x015_1_Avg","TS_CF3_0x015_1_Avg","TS_CF4_0x015_1_Avg","TS_CF5_0x015_1_Avg","G_CF2_0x03_1_Avg","G_CF3_0x03_1_Avg","G_CF4_0x03_1_Avg","G_CF5_0x03_1_Avg","TA_T1_2_1_Avg","RH_T1_2_1_Avg","WS_CUP_T1_2_1_Avg","WD_VANE_T1_2_1_Avg","WS_CUP_T1_2_1_WVc(1)","WS_CUP_T1_2_1_WVc(2)","WS_CUP_T1_2_1_WVc(3)","SW_IN_M1_1_1_Avg","SW_OUT_M1_1_1_Avg","LW_IN_M1_1_1_Avg","LW_OUT_M1_1_1_Avg","LW_IN_RAW_M1_1_1_Avg","LW_OUT_RAW_M1_1_1_Avg","T_RAD_M1_1_1_Avg","PPFD_IN_M1_1_1_Avg","PPFD_DIF_M1_1_1_Avg","SW_IN_M1_1_2_Avg","SW_OUT_M1_1_2_Avg","LW_IN_M1_1_2_Avg","LW_OUT_M1_1_2_Avg","LW_IN_RAW_M1_1_2_Avg","LW_OUT_RAW_M1_1_2_Avg","T_RAD_M1_1_2_Avg","PREC_TOT_M2_1_1_Tot","BV_iDL_BOX1_0_1_Std","BV_iDL_INT_BOX1_0_1_Std","T_iDL_BOX1_0_1_Std","SDP_CF1_0x05_1_Std","SDP_CF1_0x15_1_Std","SDP_CF1_0x30_1_Std","SDP_CF1_0x50_1_Std","TS_CF1_0x05_1_Std","TS_CF1_0x15_1_Std","TS_CF1_0x30_1_Std","TS_CF1_0x50_1_Std","SWC_CF1_0x05_1_Std","SWC_CF1_0x15_1_Std","SWC_CF1_0x30_1_Std","SWC_CF1_0x50_1_Std","PA_CF1_1_1_Std","TS_CF2_0x015_1_Std","TS_CF3_0x015_1_Std","TS_CF4_0x015_1_Std","TS_CF5_0x015_1_Std","G_CF2_0x03_1_Std","G_CF3_0x03_1_Std","G_CF4_0x03_1_Std","G_CF5_0x03_1_Std","TA_T1_2_1_Std","RH_T1_2_1_Std","WS_CUP_T1_2_1_Std","WD_VANE_T1_2_1_Std","SW_IN_M1_1_1_Std","SW_OUT_M1_1_1_Std","LW_IN_M1_1_1_Std","LW_OUT_M1_1_1_Std","LW_IN_RAW_M1_1_1_Std","LW_OUT_RAW_M1_1_1_Std","T_RAD_M1_1_1_Std","PPFD_IN_M1_1_1_Std","PPFD_DIF_M1_1_1_Std","SW_IN_M1_1_2_Std","SW_OUT_M1_1_2_Std","LW_IN_M1_1_2_Std","LW_OUT_M1_1_2_Std","LW_IN_RAW_M1_1_2_Std","LW_OUT_RAW_M1_1_2_Std","T_RAD_M1_1_2_Std","PREC_TOT_M2_1_1_Std"
"2022-06-29 17:32:00",18,-999,13.82498,3.70477,30.25861,9.776667,11.75667,13.53,17.14667,20.86667,19.7,18.7,18.08333,18.39262,22.12616,25.20428,30.76555,95949.32,23.88005,24.68276,22.72108,23.92703,10.20884,29.30932,13.40012,43.9235,25.82667,52.9415,0.89397,344.4715,0.8939701,344.5192,9.508086,434.86119268081865,94.30004,369.8868,465.4468,-99.11032,-3.550358,28.42113,781.3741,190.2973,410.9079,95.52582,363.3605,466.4386,-112.3753,-9.297309,29.49862,0.0,0.00301884,0,0.02761289,0.004713703,0.004714153,0.0,0.01105567,0.04714063,0.0,0.0,0.03726794,0.009276353,0.008509393,0.0,0.01562205,4.325819,0.001181514,0.002406421,0.001549842,0.0009414397,0.05435798,0.04132926,0.01558205,0.1425964,0.01592402,1.324286,0.383912,9.520324,1.043447,0.08477101,0.2607487,0.3715069,0.2363199,0.3292633,0.008528521,1.926701,0.009787676,0.6354136,0.04246904,0.2505484,0.3842916,0.2557948,0.3820585,0.001904165,0.0
"2022-06-29 17:33:00",19,-999,13.82498,3.70477,30.35443,9.773334,11.75833,13.525,17.145,20.86667,19.7,18.7,18.08333,18.38606,22.12917,25.19594,30.7632,95947.82,23.87601,24.67454,22.72172,23.92592,10.03795,29.17322,13.35835,43.4679,25.8495,51.03833,1.4553,66.36899,1.4553,6.391894,6.41973,434.91018769166845,94.33725,369.4858,464.6614,-99.57201,-4.396417,28.43088,781.957,192.9866,410.5467,95.35255,362.8924,465.5107,-112.8488,-10.23052,29.49947,0.0,0.003088687,0,0.02690246,0.004713703,0.003726865,0.004999637,0.009574489,0.04714063,0.0,0.0,0.03726794,0.009276353,0.006727265,0.008338928,0.01352959,3.841911,0.001269744,0.002182997,0.001354819,0.0007737809,0.05462592,0.0369096,0.009327485,0.1164372,0.0185627,0.3798534,0.117606,127.8156,0.7446408,0.1116322,0.2357231,0.4987108,0.2239319,0.4867545,0.002401255,1.228419,1.083935,0.5028769,0.2443996,0.2619645,0.4561815,0.2366587,0.4274717,0.005071229,0.0
"2022-06-29 17:34:00",20,-999,13.82471,3.70477,30.44826,9.776667,11.75833,13.52833,17.14333,20.81667,19.7,18.7,18.08333,18.39262,22.12917,25.2015,30.76084,95949.34,23.87208,24.66548,22.72047,23.92426,9.981239,29.04853,13.33118,43.09822,25.76766,51.10533,1.26819,21.87592,1.26819,21.79151,12.58365,430.9966693478117,93.41749,369.3588,463.764,-99.69781,-5.292614,28.43069,774.1194,195.2326,406.2244,94.06924,362.8883,464.791,-112.7055,-10.80282,29.47602,0.0,0.00303445,0,0.02639488,0.004713703,0.003726865,0.00372651,0.00745373,0.03726794,0.0,0.0,0.03726794,0.009276353,0.006727265,0.00621547,0.01053389,2.587399,0.001068466,0.002643056,0.0002581498,0.0005183998,0.01981287,0.03025594,0.00666128,0.09345838,0.01462448,0.8057628,0.2827746,12.59077,3.917507,0.5790684,0.08981347,0.5495594,0.08254201,0.5205657,0.005289579,4.655696,0.8592812,2.185049,0.6170324,0.1851727,0.5831546,0.209818,0.5459213,0.006893206,0.0
"2022-06-29 17:35:00",21,-999,13.82487,3.70477,30.54009,9.776667,11.75833,13.52667,17.14333,20.83333,19.7,18.7,18.05,18.39262,22.12917,25.19872,30.76084,95952.55,23.86765,24.65713,22.72001,23.92256,9.760729,28.92752,13.31233,42.81213,25.77817,52.50917,1.20582,183.6134,1.20582,3.514462,17.39713,429.4981920968444,93.03466,369.3637,463.4478,-99.56574,-5.481662,28.41025,771.5214,197.265,404.8182,93.86521,363.097,464.5541,-112.4018,-10.94471,29.4609,0.0,0.003072131,0,0.02582718,0.004713703,0.003726865,0.004713703,0.004714153,0.04714063,0.0,0.0,0.05000019,0.009276353,0.006727265,0.007862017,0.006660776,3.822647,0.0009765095,0.00274638,0.000432452,0.0007411996,0.07902323,0.036876,0.004429275,0.06709854,0.01990272,0.8965836,0.364863,166.0394,1.937955,0.1759179,0.2362166,0.5298883,0.1656553,0.450176,0.01417775,2.775454,0.5719178,0.994667,0.1961563,0.1302961,0.5385751,0.1294952,0.5376639,0.001261311,0.0
"2022-06-29 17:36:00",22,-999,13.82485,3.70477,30.62965,9.775,11.76167,13.53,17.14166,20.83333,19.71667,18.68333,18.06667,18.38934,22.13518,25.20428,30.75849,95950.55,23.86388,24.64843,22.7201,23.92082,10.3117,28.784,13.29195,42.57698,25.83483,52.706,0.95634,171.459,0.9563401,351.6351,17.59739,396.8897802573673,84.83443,369.0645,463.4366,-99.74045,-5.368391,28.39024,702.0717,197.374,373.8547,85.50983,363.0498,464.7446,-112.3239,-10.62913,29.44102,0.0,0.003145448,0,0.02516913,0.004999637,0.003726865,0.0,0.003726864,0.04714063,0.03726723,0.03726794,0.04714063,0.009839057,0.006725132,0.0,0.005265805,3.765972,0.001296987,0.002316082,0.001429168,0.0005512204,0.1589987,0.04585275,0.00737991,0.06222722,0.01300588,1.192576,0.1714387,165.2233,51.93388,7.416748,0.3818071,0.4658117,0.4086004,0.4520058,0.007298731,55.75273,2.083224,27.97562,7.724567,0.1551252,0.4070027,0.1720904,0.431695,0.005461614,0.0
"2022-06-29 17:37:00",23,-999,13.82486,3.70477,30.71668,9.775,11.76,13.52833,17.14166,20.81667,19.73333,18.7,18.08333,18.38934,22.13217,25.2015,30.75849,95946.09,23.85892,24.64012,22.72089,23.91948,10.61432,28.61185,13.27281,42.34686,25.81633,51.2395,1.6632,9.219834,1.6632,9.218826,3.369261,395.112734562024,85.02329,368.1986,461.2407,-100.555,-7.51281,28.38197,723.7209,196.7611,371.6038,85.62741,362.4102,462.3445,-112.7937,-12.85949,29.41398,0.0,0.00316108,0,0.02443486,0.004999637,0.005773634,0.00372651,0.006872,0.03726794,0.04713973,0.0,0.03726794,0.009839057,0.01042018,0.00621547,0.009711825,2.823969,0.001264844,0.002566669,0.0006682389,0.0009575828,0.07201933,0.05254978,0.003217774,0.06487926,0.02387983,0.9748091,0.2239152,3.369583,48.7266,6.761578,0.2324416,0.4550297,0.2865516,0.4004006,0.009520887,47.61365,1.106354,26.9109,7.308977,0.1707027,0.6671376,0.1421204,0.6182003,0.008193338,0.0
"2022-06-29 17:38:00",24,-999,13.82482,3.70477,30.80177,9.775,11.76167,13.53,17.15,20.83333,19.71667,18.66667,18.1,18.38934,22.13518,25.20428,30.77026,95947.96,23.85549,24.63048,22.71926,23.91719,10.74115,28.4154,13.24927,42.10622,25.72733,51.91533,1.30977,271.4154,1.30977,330.9374,18.97373,416.4809208315244,90.19088,368.8316,462.2284,-99.82201,-6.425258,28.36589,756.2495,195.0226,392.7618,90.99679,362.7617,463.3398,-112.279,-11.70094,29.38801,0.0,0.003077327,0,0.02387397,0.004999637,0.003726864,0.0,0.008165153,0.04714063,0.03726723,0.04714063,0.0,0.009839057,0.006725132,0.0,0.01153602,2.669486,0.001335636,0.002650216,0.001487912,0.0009153154,0.02323691,0.06235194,0.01140749,0.06951458,0.0146821,0.9422068,0.1726947,116.4245,1.326332,0.08652917,0.2340271,0.7219779,0.2298852,0.7200038,0.001501473,0.824511,1.103931,0.538538,0.134481,0.2263219,0.7436113,0.2525204,0.769952,0.004274555,0.0
"2022-06-29 17:39:00",25,-999,13.82489,3.70477,30.88381,9.778333,11.76167,13.52833,17.145,20.81667,19.71667,18.7,18.1,18.3959,22.13518,25.2015,30.7632,95943.84,23.85129,24.62035,22.71928,23.91559,10.61502,28.1783,13.20627,41.79682,25.74933,52.48149,1.22661,182.4637,1.22661,2.564566,21.77873,413.6720781537067,89.96027,368.7927,464.0037,-99.8897,-4.678692,28.37052,751.9117,192.4685,390.1858,90.75471,362.6413,465.1656,-112.3793,-9.85498,29.38479,0.0,0.003158377,0,0.02283266,0.00372651,0.003726864,0.00372651,0.00957449,0.03726794,0.03726723,0.0,0.0,0.007333601,0.006725132,0.00621547,0.01352959,4.792524,0.001604521,0.002655366,0.0008487966,0.0007658669,0.0387709,0.07268018,0.01273702,0.1053566,0.01795096,1.514367,0.1513535,159.8844,1.382169,0.06493463,0.4692543,0.4458744,0.5053651,0.4415418,0.00737793,1.581535,0.9046705,0.9228866,0.06453321,0.498161,0.4905802,0.495776,0.4794174,0.00209675,0.0
"2022-06-29 17:40:00",26,-999,13.82461,3.707012,30.96262,9.78,11.76167,13.52667,17.14,20.83333,19.71667,18.7,18.05,18.39918,22.13518,25.19872,30.75613,95944.9,23.84712,24.60978,22.71984,23.91385,10.51861,27.92954,13.1583,41.4086,25.73767,51.82733,0.87318,237.356,0.8731801,356.1365,28.7331,410.32200243462245,89.31528,368.417,463.3264,-100.3485,-5.43911,28.3839,748.2427,190.7219,386.3391,90.48019,362.2065,464.3252,-112.7422,-10.62358,29.37336,0.0,0.003027736,0,0.02197221,0.0,0.003726865,0.004713703,0.01000023,0.04714063,0.03726723,0.0,0.05000019,0.0,0.006725132,0.007862017,0.01413155,1.93772,0.002813127,0.002836147,0.003209363,0.0008775094,0.02979751,0.06723235,0.01382307,0.107482,0.01213379,1.051948,0.07201868,142.5178,1.488086,0.1912908,0.2508084,0.5174471,0.2439374,0.4888324,0.005370776,0.6890567,0.6046574,0.7957109,0.03335101,0.2290235,0.286212,0.2429402,0.2904965,0.002995308,0.0
"2022-06-29 17:41:00",27,-999,13.82501,3.70477,31.03821,9.775,11.755,13.52667,17.13667,20.83333,19.71667,18.7,18.08333,18.38934,22.12315,25.19872,30.75142,95945.09,23.84243,24.59881,22.71827,23.91072,10.41336,27.70134,13.11209,41.06037,25.775,51.62633,0.8316,283.4665,0.8316,343.5479,15.33721,406.066914089158,88.70492,368.5321,463.3516,-100.3236,-5.504101,28.39839,741.6027,187.9186,382.564,90.04718,362.4213,464.1738,-112.5564,-10.80383,29.37797,0.0,0.003143097,0,0.02108,0.004999637,0.005000114,0.004713703,0.00745373,0.04714063,0.03726723,0.0,0.03726794,0.009839057,0.009025574,0.007862017,0.01053502,3.391413,0.00154362,0.003888953,0.001108817,0.0008087158,0.02014463,0.06079973,0.01364292,0.09255043,0.01623747,0.5422477,0.1994107,124.2193,3.027065,0.2606137,0.144912,0.3524655,0.1292247,0.348598,0.00345613,3.027969,1.208807,1.573861,0.2466796,0.1325673,0.3800957,0.1279928,0.3848146,0.0009914952,0.0
"2022-06-29 17:42:00",28,-999,13.8249,3.70477,31.1114,9.775,11.76333,13.52833,17.14667,20.85,19.71667,18.68333,18.08333,18.38934,22.13819,25.2015,30.76555,95945.06,23.83752,24.58713,22.71869,23.908,10.32268,27.48794,13.06737,40.77948,25.825,53.33216,0.79002,177.6408,0.79002,357.6546,29.40295,401.54681742191036,88.02604,368.6157,463.3609,-100.2902,-5.545033,28.40648,732.9141,184.7598,378.0618,89.60307,362.3614,464.4128,-112.671,-10.61963,29.38667,0.0,0.002982411,0,0.02059913,0.004999637,0.004714153,0.00372651,0.004714153,0.05000019,0.03726723,0.03726794,0.03726794,0.009839057,0.008506695,0.00621547,0.006660776,3.723328,0.001213178,0.002883462,0.001279001,0.0007493396,0.03538046,0.06382995,0.01216929,0.07455253,0.02960894,1.230568,0.0929757,151.8029,1.456354,0.1270491,0.3061477,0.4070139,0.3369956,0.4159175,0.007952205,1.479709,0.856077,0.9178803,0.03836989,0.1923931,0.3799727,0.217747,0.3785014,0.005303185,0.0
"2022-06-29 17:43:00",29,-999,13.82495,3.70477,31.18315,9.773334,11.75833,13.52167,17.14166,20.85,19.73333,18.7,18.08333,18.38606,22.12917,25.19038,30.75849,95943.13,23.83333,24.57655,22.71755,23.90519,10.21189,27.32015,13.02145,40.52138,25.92517,53.6455,0.99792,229.701,0.99792,349.0293,27.20165,399.1263634405784,87.51373,368.3201,463.4773,-100.5945,-5.437294,28.40785,729.3601,182.763,375.306,89.03799,362.1482,464.3539,-112.9566,-10.75099,29.39822,0.0,0.003092031,0,0.02030843,0.004713703,0.003726865,0.00372651,0.003726865,0.05000019,0.04713973,0.0,0.03726794,0.009276353,0.006727265,0.00621547,0.005265805,3.330395,0.001345276,0.003092665,0.00117078,0.0003965981,0.04890361,0.04316158,0.01391446,0.06395891,0.01674768,2.204948,0.2694692,145.0593,1.204444,0.1711676,0.114274,0.1822266,0.132804,0.1555018,0.005938917,1.610284,0.451034,0.6514786,0.2857341,0.09257245,0.2963383,0.0820519,0.3144039,0.003527994,0.0
"2022-06-29 17:44:00",30,-999,13.82471,3.70477,31.25401,9.776667,11.75833,13.525,17.14667,20.83333,19.71667,18.7,18.06667,18.39262,22.12917,25.19594,30.76555,95941.84,23.82893,24.56602,22.71773,23.90228,10.10554,27.16269,12.98772,40.29367,25.91533,50.99683,0.60291,119.8484,0.60291,0.6465689,33.29151,395.08031303434325,86.88763,368.4608,463.2654,-100.4557,-5.651014,28.40816,719.91,181.4483,371.5162,88.32801,362.2579,464.0598,-112.9087,-11.10681,29.40804,0.0,0.002919266,0,0.02004651,0.004713703,0.003726865,0.004999637,0.009428306,0.04714063,0.03726723,0.05773469,0.04714063,0.009276353,0.006727265,0.008338928,0.01332335,3.28099,0.0008050447,0.003205298,0.0008197724,0.001252512,0.01047735,0.05007863,0.009935466,0.06854834,0.006872,1.174997,0.133121,138.8714,2.318966,0.1831813,0.2080519,0.3453753,0.2260387,0.3749115,0.007931389,2.849508,0.6911252,1.238299,0.04067279,0.2571182,0.3516384,0.2604509,0.3552544,0.002648454,0.0
"2022-06-29 17:45:00",31,-999,13.82502,3.70477,31.32389,9.773334,11.75667,13.525,17.14,20.83333,19.7,18.7,18.08333,18.38606,22.12616,25.19594,30.75613,95939.41,23.8244,24.55648,22.71855,23.89965,10.09836,26.98953,12.94203,40.05294,25.91033,51.639,0.70686,28.33493,0.70686,28.35833,11.6974,393.60359894309283,86.6818,368.2393,462.8989,-100.8284,-6.168833,28.4325,716.7859,179.9026,369.7799,88.30273,362.0655,463.6895,-113.1688,-11.54477,29.4188,0.0,0.002977287,0,0.01976195,0.004713703,0.004714153,0.004999637,0.008165152,0.04714063,0.0,0.0,0.03726794,0.009276353,0.008509393,0.008338928,0.01153992,2.528812,0.002176683,0.00214706,0.001599256,0.001326189,0.02212507,0.04922843,0.01341985,0.06522078,0.004714153,0.8430056,0.1994107,11.69437,0.252571,0.02638446,0.2268312,0.2961064,0.2454943,0.3107426,0.003769786,0.6302473,0.01241738,0.1245235,0.07370069,0.218691,0.2853111,0.2246257,0.2873934,0.002693017,0.0
"2022-06-29 17:46:00",32,-999,13.82496,3.70477,31.39307,9.776667,11.75833,13.525,17.14833,20.8,19.73333,18.7,18.08333,18.39262,22.12917,25.19594,30.76791,95937.62,23.81911,24.54654,22.71896,23.89671,10.0417,26.81216,12.91608,39.80496,25.88516,51.4075,1.28898,46.19741,1.28898,46.1132,14.66428,393.46414731198394,86.14033,367.5555,461.2801,-101.4106,-7.685931,28.41614,716.8865,179.2742,368.7776,88.10769,361.4331,461.9875,-113.6662,-13.11172,29.39731,0.0,0.003198616,0,0.01963999,0.004713703,0.003726865,0.004999637,0.008975479,0.0,0.04713973,0.0,0.03726794,0.009276353,0.006727265,0.008338928,0.01268091,3.105777,0.00138351,0.002685547,0.001136879,0.0007645146,0.02114798,0.04642318,0.006952252,0.06847342,0.01975993,0.8534959,0.4178739,14.69553,0.5037166,0.420116,0.08105439,0.5506101,0.1149935,0.4900571,0.01220735,0.8273908,0.6287584,0.5044391,0.1603474,0.2053078,0.7599132,0.2907753,0.6861057,0.01470919,0.0
"2022-06-29 17:47:00",33,-999,13.82489,3.70477,31.46115,9.776667,11.75667,13.52833,17.14166,20.81667,19.75,18.7,18.06667,18.39262,22.12616,25.2015,30.75849,95938.85,23.8142,24.53741,22.71828,23.89402,9.983588,26.65082,12.89796,39.61169,25.7845,50.06733,1.35135,24.44014,1.35135,24.43314,5.436025,391.3660113063563,85.31203,367.1369,460.7901,-101.5034,-7.850194,28.36374,713.4088,179.6783,366.4519,87.2669,361.2747,461.7498,-113.6202,-13.14525,29.36479,0.0,0.003115783,0,0.01923938,0.004713703,0.004714153,0.00372651,0.003726865,0.03726794,0.04999924,0.0,0.04714063,0.009276353,0.008509393,0.00621547,0.005265805,4.076371,0.001607774,0.0026431,0.001005036,0.0008914175,0.007525332,0.04981112,0.01418272,0.03763304,0.03298352,0.5576084,0.1676143,5.437803,1.441024,0.09667748,0.08321627,0.050988,0.1311963,0.09365007,0.01115135,1.464645,0.4635401,0.7790253,0.2475281,0.09417769,0.1952337,0.07920706,0.2250734,0.0066244,0.0
"2022-06-29 17:48:00",34,-999,13.82484,3.70477,31.52811,9.776667,11.755,13.52667,17.14667,20.81667,19.71667,18.71667,18.1,18.39262,22.12315,25.19872,30.76555,95935.9,23.80962,24.52809,22.71709,23.89083,9.969766,26.45343,12.85386,39.48153,25.71367,50.85433,0.68607,18.4115,0.68607,18.41089,3.941208,389.0273644843704,85.04215,367.407,461.089,-101.12,-7.438052,28.34553,708.6854,180.1916,364.2794,86.87295,361.3652,462.1446,-113.3928,-12.61351,29.34299,0.0,0.003134483,0,0.01886551,0.004713703,0.005000114,0.004713703,0.00745373,0.03726794,0.03726723,0.03726723,0.0,0.009276353,0.009025574,0.007862017,0.01053104,2.159708,0.001381377,0.002285,0.0006408086,0.001128658,0.0160972,0.06354076,0.0144886,0.03591128,0.006749686,0.8800383,0.31185,3.941161,0.8950308,0.07606844,0.1751041,0.2067809,0.1776575,0.2068958,0.001256132,1.180311,0.6979156,0.4972306,0.0573722,0.1838442,0.2641222,0.1975858,0.280452,0.003574977,0.0
"2022-06-29 17:49:00",35,-999,13.82499,3.70477,31.59368,9.775,11.755,13.525,17.14667,20.83333,19.76667,18.7,18.08333,18.38934,22.12315,25.19594,30.76555,95939.71,23.80497,24.51926,22.71584,23.88733,9.901812,26.22013,12.79473,39.35346,25.741,50.188,0.60291,31.82727,0.60291,31.80678,7.465403,386.14620115272436,84.52268,367.5896,461.3789,-100.8997,-7.110434,28.33949,701.6329,181.449,361.3538,86.68576,361.4568,462.3611,-113.2512,-12.34687,29.335,0.0,0.003113088,0,0.01853201,0.004999637,0.005000114,0.004999637,0.009428306,0.04714063,0.04713973,0.0,0.03726794,0.009839057,0.009025574,0.008338928,0.01332335,3.774883,0.001636576,0.002965863,0.0007653263,0.001252264,0.03958487,0.06848962,0.01945551,0.03893194,0.005000114,1.147206,0.133121,7.473663,1.512586,0.1435657,0.2535223,0.1968838,0.2445534,0.1831172,0.003396969,2.084003,0.7049666,0.953229,0.1459971,0.3373868,0.1887115,0.3420913,0.1844697,0.001799215,0.0
"2022-06-29 17:50:00",36,-999,13.82486,3.70477,31.65821,9.776667,11.755,13.525,17.15333,20.86667,19.76667,18.73333,18.08333,18.39262,22.12315,25.19594,30.77497,95934.15,23.79971,24.50836,22.71736,23.88508,9.90464,25.97886,12.7169,39.22187,25.72517,49.4635,0.93555,38.77557,0.93555,38.7804,5.232329,385.589120066946,84.50387,367.4335,461.1974,-100.9966,-7.232799,28.32994,700.6399,181.7656,360.4008,87.04037,361.3145,462.0565,-113.3504,-12.60839,29.32815,0.0,0.002995957,0,0.01818968,0.004713703,0.007637799,0.004999637,0.009428306,0.04714063,0.04713973,0.04713973,0.03726794,0.009276353,0.01378491,0.008338928,0.01331795,1.299245,0.001487556,0.003411806,0.001271484,0.0006505845,0.03874599,0.06924712,0.02266282,0.03839962,0.0149934,0.4357497,0.1569611,5.232619,0.2976897,0.0731537,0.08183087,0.1581832,0.08164647,0.1393354,0.004491237,0.6706355,0.01161009,0.0992235,0.115848,0.08410651,0.2304131,0.09704603,0.2178937,0.002860669,0.0
"2022-06-29 17:51:00",37,-999,13.82465,3.70477,31.72143,9.771667,11.75833,13.52167,17.15,20.83333,19.73333,18.68333,18.08333,18.38278,22.12917,25.19038,30.77026,95935.16,23.79481,24.49763,22.71664,23.88148,9.862389,25.74473,12.63099,39.11603,25.719,51.66417,1.10187,48.21999,1.10187,48.21095,6.450978,384.8866722348536,84.45635,367.3876,460.7039,-100.8539,-7.537594,28.29958,698.9363,179.2695,359.4601,87.16451,361.5124,461.378,-113.0462,-13.18058,29.31122,0.0,0.003007347,0,0.01786039,0.00372651,0.003726865,0.00372651,0.005773635,0.04714063,0.04713973,0.03726794,0.03726794,0.007333601,0.006727265,0.00621547,0.0081572,2.112553,0.001541331,0.003456519,0.001080684,0.0009631857,0.03770367,0.06332886,0.02614522,0.02390555,0.01467422,1.324274,0.133121,6.453655,1.329028,0.1619889,0.06268612,0.3774598,0.02667618,0.3070753,0.01227762,1.082006,1.514876,0.797549,0.1477628,0.01416273,0.407033,0.0575849,0.3579283,0.008074649,0.0
"2022-06-29 17:52:00",38,-999,13.82499,3.70477,31.78342,9.773334,11.75667,13.52,17.14833,20.85,19.78333,18.71667,18.08333,18.38606,22.12616,25.1876,30.76791,95936.9,23.78983,24.48437,22.71535,23.87809,9.718373,25.52722,12.5406,39.02575,25.76766,51.25233,0.58212,53.12577,0.58212,53.126,1.84136,381.0314121954697,83.69717,367.5972,460.2005,-100.4443,-7.841024,28.2674,691.7434,174.8466,355.5166,86.66344,361.3506,461.1219,-113.0053,-13.23401,29.27889,0.0,0.002826812,0,0.01738867,0.004713703,0.004714153,0.0,0.00897548,0.05000019,0.03726723,0.03726723,0.03726794,0.009276353,0.008509393,0.0,0.01268392,3.69784,0.001650741,0.004001351,0.001053151,0.001254493,0.02121942,0.06081916,0.02665681,0.02310761,0.01213292,1.368812,0.1555781,1.841303,2.224186,0.1824063,0.2451295,0.09507055,0.2662928,0.1156391,0.003880802,2.46486,1.19811,1.240712,0.05786289,0.04212365,0.2378419,0.06061876,0.2832568,0.007864865,0.0
"2022-06-29 17:53:00",39,-999,13.82508,3.70477,31.84363,9.773334,11.76,13.52,17.145,20.8,19.76667,18.71667,18.08333,18.38606,22.13217,25.1876,30.7632,95934.91,23.78439,24.4703,22.71529,23.87469,9.722749,25.29934,12.44712,38.9423,25.801,51.51633,0.22869,41.32943,0.22869,28.89137,2.562494,377.65432783714704,83.18402,368.1025,460.4786,-99.91236,-7.536314,28.26311,684.676,172.1044,352.4232,86.37811,361.8694,461.3366,-112.4118,-12.94456,29.26699,0.0,0.003173426,0,0.01696848,0.004713703,0.005773634,0.005773359,0.005000114,0.0,0.04713973,0.03726723,0.03726794,0.009276353,0.01042018,0.009633371,0.007064819,3.527211,0.001450834,0.004053841,0.0007748,0.0006411113,0.01695812,0.0716838,0.02684396,0.02734413,0.02929799,1.434488,0.2433407,12.70084,1.33792,0.1335626,0.1170385,0.1543473,0.1172776,0.1583966,0.002133031,1.660997,0.5818931,0.7269186,0.1850339,0.2709089,0.2016412,0.2690594,0.1968377,0.001540903,0.0
"2022-06-29 17:54:00",40,-999,13.82457,3.70477,31.90294,9.771667,11.755,13.52333,17.14333,20.81667,19.76667,18.75,18.05,18.38278,22.12315,25.19316,30.76084,95931.93,23.77935,24.45501,22.71382,23.87053,9.717429,25.01856,12.35128,38.86514,25.8495,50.63733,1.18503,326.8007,1.18503,326.7891,7.653415,376.0329724382399,83.03139,367.729,459.7812,-100.1496,-8.09742,28.24116,682.0142,169.7379,351.1833,85.60336,361.7893,460.3453,-112.548,-13.99201,29.27593,0.0,0.002945102,0,0.01683023,0.00372651,0.005000114,0.004713703,0.00745373,0.03726794,0.04713973,0.04999924,0.05000019,0.007333601,0.009025574,0.007862017,0.01053389,3.303142,0.001277695,0.004587169,0.0008973327,0.001216978,0.01604397,0.08691783,0.02794879,0.02056658,0.01764227,1.246148,0.236129,7.657145,1.533957,0.06281158,0.2680251,0.4277309,0.1892638,0.3457557,0.01381572,1.10418,0.7000652,0.5060021,0.4711618,0.1905361,0.3595845,0.2058393,0.3755776,0.002836092,0.0
