TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_11,TS_F_MDS_12,TS_F_MDS_13,TS_F_MDS_14,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,TS_F_MDS_11_QC,TS_F_MDS_12_QC,TS_F_MDS_13_QC,TS_F_MDS_14_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501010000,200501010030,-9999,-9999,2.139,2.139,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,331.367,331.367,2,-9999,-9999,339.89,339.89,2,-9999,-9999,0.0,0.0,2,-9999,98.223,98.223,2,-9999,0.023,0.023,2,-9999,0.771,0.771,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.26449,3,-12.0815,-9999,-9999,-9999,-9999,-9999,-9999,-0.680935,3,-0.884781,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,11.5578,11.5578,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.5578,11.5578,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.94104,5.40017,0.0,0.0,1.52419,1.57524,-17.2416,-9.4606,-4.0719,11.5578,11.5578,11.5578,11.5578,-17.2416,-9.4606,-4.38461,11.5578,11.5578,11.5578,14.2355,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.59111,5.55312,4.71968,0.14141,2.91839,3.89843,4.07711,4.48666,5.50453,5.6665,5.83094,4.59111,5.55312,4.73598,0.130214,3.34572,3.89843,3.95839,4.51547,5.50039,5.59781,5.81741,-5.63208,-6.00468,-0.6805,1.56423,-10.287,-7.59941,-6.96669,-5.74039,-1.82638,12.379,22.4803,-6.0081,-6.00468,-1.20507,1.51061,-9.8104,-7.59941,-7.11099,-6.05741,-1.84617,12.3657,16.8369,0.548204,0.855593,1.24102,0.143537,0.436332,0.508114,0.576315,1.0667,1.27264,2.00969,3.0432,0.785679,0.855593,1.24833,0.126925,0.436332,0.548182,0.576315,1.12365,1.28499,2.00969,2.75337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010030,200501010100,-9999,-9999,2.126,2.126,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,331.367,331.367,2,-9999,-9999,339.89,339.89,2,-9999,-9999,0.0,0.0,2,-9999,98.229,98.229,2,-9999,0.023,0.023,2,-9999,0.889,0.889,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.25551,3,-1.63051,-9999,-9999,-9999,-9999,-9999,-9999,-0.499156,3,-0.646413,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,9.04856,9.04856,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.04856,9.04856,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.03553,6.98852,0.0,0.0,0.962923,0.887357,-9.4606,0.45516,6.10352,9.04856,9.04856,9.04856,13.8692,-9.4606,0.694075,6.10352,9.04856,9.04856,13.8692,13.8692,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.58592,5.54681,4.71459,0.141242,2.91512,3.894,4.07268,4.48229,5.49884,5.66019,5.82424,4.58592,5.54681,4.73076,0.130057,3.34318,3.894,3.95396,4.51028,5.49408,5.59213,5.81111,-3.12937,-3.50175,-2.27392,0.803552,-8.63626,-8.08471,-4.97588,-3.23745,-1.62123,1.72103,6.9266,-3.50517,-3.50175,-2.30477,0.898209,-8.73356,-7.6575,-5.0946,-3.57704,-1.70602,3.43143,12.3625,0.547002,0.854271,1.2389,0.143417,0.435486,0.506975,0.575293,1.06431,1.26979,2.0063,3.03955,0.784428,0.854271,1.24617,0.126798,0.435486,0.547002,0.575293,1.12114,1.28211,2.0063,2.74992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010100,200501010130,-9999,-9999,2.114,2.114,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,324.823,324.823,2,-9999,-9999,331.06,331.06,2,-9999,-9999,0.0,0.0,2,-9999,98.235,98.235,2,-9999,0.057,0.057,2,-9999,1.007,1.007,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.325467,3,-0.421182,-9999,-9999,-9999,-9999,-9999,-9999,0.196772,3,0.253709,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,10.6226,10.6226,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.6226,10.6226,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.04722,7.77611,0.0,0.0,0.982251,0.890371,-9.4606,3.95211,6.36429,10.6226,10.6226,10.6226,13.8692,-9.4606,3.95211,6.36429,10.6226,10.6226,13.8692,13.8692,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.58114,5.54099,4.7099,0.141087,2.9121,3.88991,4.0686,4.47824,5.49358,5.65437,5.81805,4.58114,5.54099,4.72594,0.129912,3.34083,3.88991,3.94987,4.5055,5.48826,5.58689,5.8053,-4.70943,-5.08161,-3.06621,0.795485,-8.64153,-8.0909,-6.554,-4.71178,-1.88605,1.22892,6.92426,-5.08503,-5.08161,-3.32128,0.911551,-8.73883,-7.66367,-6.67273,-5.13434,-1.97067,1.33283,12.3595,0.545894,0.853051,1.23696,0.143306,0.434706,0.505926,0.574351,1.06211,1.26716,2.00317,3.03617,0.783275,0.853051,1.24419,0.12668,0.434706,0.545894,0.574351,1.11882,1.27945,2.00317,2.74673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010130,200501010200,-9999,-9999,2.09,2.09,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,324.823,324.823,2,-9999,-9999,331.06,331.06,2,-9999,-9999,0.0,0.0,2,-9999,98.208,98.208,2,-9999,0.057,0.057,2,-9999,1.033,1.033,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.550441,3,0.708886,-9999,-9999,-9999,-9999,-9999,-9999,0.0714605,3,0.0917338,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,6.92368,8.75752,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.92368,6.92368,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.9925,7.07977,0.0,0.0,0.441535,0.453599,3.95211,3.95211,6.41538,6.41538,8.75752,8.75752,11.923,3.95211,3.95211,6.41538,6.41538,8.75752,11.923,11.923,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.57158,5.52936,4.70052,0.140778,2.90607,3.88175,4.06044,4.47017,5.48308,5.64274,5.8057,4.57158,5.52936,4.71632,0.129622,3.33615,3.88175,3.94171,4.49593,5.47662,5.57641,5.79369,-2.85639,-1.39432,-2.37925,0.385606,-6.70586,-6.15705,-2.85874,-2.00971,-1.04604,-0.772636,1.6243,-1.39774,-1.39432,-2.27619,0.391671,-6.80317,-5.72978,-3.30405,-2.35494,-0.938756,-0.621692,1.3223,0.543684,0.850616,1.23307,0.143085,0.43315,0.503833,0.572472,1.05771,1.26192,1.99692,3.02944,0.780972,0.850616,1.24022,0.126445,0.43315,0.543684,0.572472,1.11419,1.27416,1.99692,2.74037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010200,200501010230,-9999,-9999,2.066,2.066,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,334.816,334.816,2,-9999,-9999,344.544,344.544,2,-9999,-9999,0.0,0.0,2,-9999,98.181,98.181,2,-9999,0.102,0.102,2,-9999,1.058,1.058,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69157,3,2.16984,-9999,-9999,-9999,-9999,-9999,-9999,-0.487757,3,-0.623469,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,6.84994,6.84994,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.84994,6.84994,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.49854,8.66326,0.0,0.0,0.510884,0.534242,6.33426,6.33426,6.33426,6.84994,10.8131,10.8131,15.1303,6.33426,6.33426,6.33426,6.33426,10.8131,15.1303,15.1303,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.56203,5.51774,4.69115,0.14047,2.90004,3.87359,4.05229,4.4621,5.4726,5.63113,5.79337,4.56203,5.51774,4.7067,0.129333,3.33147,3.87359,3.93355,4.48638,5.465,5.56594,5.78209,-0.960836,-1.3322,-3.97212,0.524498,-9.92369,-9.37668,-6.7077,-2.40071,-1.87216,-0.963184,-0.869258,-1.33562,-1.3322,-3.79185,0.503765,-10.021,-8.94939,-6.7077,-2.40071,-1.84283,-1.01437,-0.703132,0.54148,0.848186,1.2292,0.142863,0.431597,0.501747,0.570596,1.05333,1.25669,1.99068,3.02271,0.778673,0.848186,1.23627,0.12621,0.431597,0.54148,0.570596,1.10957,1.26889,1.99068,2.73401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010230,200501010300,-9999,-9999,2.331,2.331,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,334.816,334.816,2,-9999,-9999,344.544,344.544,2,-9999,-9999,0.007,0.007,2,-9999,98.19,98.19,2,-9999,0.102,0.102,2,-9999,1.003,1.003,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.8487,3,18.9804,-9999,-9999,-9999,-9999,-9999,-9999,-0.601891,3,-0.767775,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,6.78943,6.78943,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.78943,6.78943,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.49687,8.71132,0.0,0.0,0.518445,0.545787,6.2677,6.2677,6.2677,6.78943,10.8131,10.8131,15.1303,6.2677,6.2677,6.2677,6.2677,10.8131,15.1303,15.1303,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.66805,5.64676,4.79516,0.143902,2.96693,3.96418,4.14275,4.55156,5.59405,5.76006,5.93036,4.66805,5.64676,4.81344,0.132552,3.38328,3.96418,4.02412,4.59247,5.59405,5.68205,5.91082,-0.76685,-1.14267,-3.91617,0.544499,-9.80689,-9.23968,-7.84617,-2.24358,-1.71614,-0.769196,-0.673648,-1.14609,-1.14267,-3.68344,0.514909,-9.90412,-8.81286,-6.93308,-2.24358,-1.64966,-0.820343,-0.507639,0.566192,0.875275,1.27252,0.145318,0.448965,0.525152,0.591545,1.10247,1.31531,2.06027,3.09744,0.804303,0.875275,1.28047,0.128822,0.448965,0.56292,0.591545,1.16133,1.32808,2.06027,2.80468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010300,200501010330,-9999,-9999,2.596,2.596,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,338.88,338.88,2,-9999,-9999,350.028,350.028,2,-9999,-9999,0.085,0.085,2,-9999,98.199,98.199,2,-9999,0.118,0.118,2,-9999,0.948,0.948,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.74077,3,9.87409,-9999,-9999,-9999,-9999,-9999,-9999,-0.615978,3,-0.784135,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,11.9606,11.9606,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.9606,11.9606,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.22772,8.99941,0.0,0.0,0.431759,0.42856,6.32236,6.32236,6.32236,11.4302,11.9606,11.9606,11.9606,6.32236,6.32236,6.32236,6.83072,11.9606,11.9606,11.9606,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.77535,5.77735,4.90032,0.14739,3.0346,4.05588,4.23421,4.66801,5.72469,5.89049,6.06905,4.77535,5.77735,4.92142,0.135826,3.43532,4.05588,4.11576,4.69987,5.72469,5.79929,6.04095,-5.80302,-6.18325,-4.0991,0.415588,-8.3956,-7.18525,-6.31666,-4.61217,-1.74172,-1.68054,-1.10603,-6.18667,-6.18325,-4.30632,0.425156,-7.99488,-7.26073,-6.68616,-5.63091,-1.96925,-1.68054,-0.431869,0.591744,0.902919,1.31703,0.1478,0.46683,0.549375,0.613022,1.15332,1.37598,2.13149,3.17316,0.830484,0.902919,1.32585,0.131482,0.46683,0.583715,0.613022,1.2149,1.38933,2.13149,2.87638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010330,200501010400,-9999,-9999,2.626,2.626,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,338.88,338.88,2,-9999,-9999,350.028,350.028,2,-9999,-9999,0.038,0.038,2,-9999,98.182,98.182,2,-9999,0.118,0.118,2,-9999,0.965,0.965,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.358,3,18.2877,-9999,-9999,-9999,-9999,-9999,-9999,-0.701303,3,-0.892727,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,11.0198,11.0198,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0198,11.0198,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.04644,8.92311,0.0,0.0,0.386998,0.390509,6.08647,6.08647,6.08647,11.0198,11.0198,11.0198,11.0198,6.08647,6.08647,6.08647,11.0198,11.0198,11.0198,11.0198,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.78758,5.79223,4.9123,0.147789,3.04231,4.06633,4.24462,4.68276,5.73958,5.90535,6.08485,4.78758,5.79223,4.93372,0.1362,3.44123,4.06633,4.1262,4.71211,5.73958,5.81263,6.05578,-4.84685,-5.22757,-4.01084,0.375758,-7.97749,-6.33704,-5.47129,-4.97464,-1.52594,-1.49554,-1.38555,-5.23099,-5.22757,-4.11275,0.368804,-7.57857,-6.33704,-5.72999,-5.23099,-1.96027,-1.52594,-0.18112,0.594691,0.906084,1.32215,0.148083,0.468884,0.552169,0.615486,1.15919,1.38298,2.13965,3.1818,0.833482,0.906084,1.33106,0.131786,0.468884,0.586102,0.615486,1.22108,1.3964,2.13965,2.88456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200501010400,200501010430,-9999,-9999,2.656,2.656,2,0.0,-9999,-9999,0.0,0.0,2,-9999,-9999,338.382,338.382,2,-9999,-9999,349.356,349.356,2,-9999,-9999,0.0,0.0,2,-9999,98.165,98.165,2,-9999,0.105,0.105,2,-9999,0.981,0.981,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.6373,3,19.9172,-9999,-9999,-9999,-9999,-9999,-9999,-0.804818,3,-1.02475,-9999,-9999,-9999,-9999,-9999,-9999,55.0,3,1,11.0198,11.0198,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0198,11.0198,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.99793,8.87156,0.0,0.0,0.396512,0.40011,5.96519,5.96519,5.96519,11.0198,11.0198,11.0198,11.0198,5.96519,5.96519,5.96519,11.0198,11.0198,11.0198,11.0198,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.79982,5.80713,4.92429,0.148188,3.05003,4.07679,4.25505,4.69754,5.75449,5.92023,6.10068,4.79982,5.80713,4.94604,0.136574,3.44714,4.07679,4.13665,4.72436,5.75449,5.82598,6.07062,-4.83145,-5.21267,-3.9473,0.384656,-7.96977,-6.32226,-5.45636,-4.95881,-1.3948,-1.36395,-1.25401,-5.21608,-5.21267,-4.05192,0.377709,-7.57266,-6.32226,-5.71459,-5.21608,-1.82854,-1.3948,-0.0449605,0.597648,0.909255,1.32728,0.148366,0.470944,0.554975,0.617958,1.16508,1.39001,2.14784,3.19045,0.836488,0.909255,1.33629,0.132091,0.470944,0.588497,0.617958,1.22728,1.4035,2.14784,2.89275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
